Id,Name,CourseType,Credits,Faculty
13a3ef2c-a99f-5329-acce-8de395a75302,Kompiuteriniai tinklai, Compulsory,5,MIF
03dae33e-fc9d-5852-8b45-2d3eba360523,Kompiuterinis kreivių ir paviršių modeliavimas, Optional,5,MIF
0ace3da8-7b86-5955-9f5a-7351c35f53c6,Kompiuterinis mokymo projektavimas, Compulsory,5,MIF
c6d64967-2458-58dd-9513-4e4031e39c3d,Kompiuterinių žaidimų algoritmai, Optional,5,MIF
c2221a76-2961-5ef7-bfa6-abc503498409,Kompiuterinių žaidimų projektavimas ir kūrimas, Optional,5,MIF
75f8d852-a864-5b7a-91f8-f70b7526fa99,Kompiuterių architektūra, Compulsory,5,MIF
ecaee610-794f-5a9d-bb65-b73c91c91bc2,Kompiuterių architektūra, Optional,5,MIF
d1363f59-877b-5f65-b68a-2ec90483ef8c,Kompiuterių tinklai, Compulsory,5,MIF
6114f992-c855-55bb-a373-831a5732a57e,Kompiuterių tinklai, Optional,5,MIF
c5954e3b-2f39-50f4-a464-f16eb91a1ffb,Kompiuterių tinklai II, Optional,5,MIF
b9627b13-99f3-555a-b540-6922e1c693aa,Kompiuterių tinklai ir našieji skaičiavimai, Compulsory,5,MIF
df7e7eaa-1174-5cd8-a36c-7d5047d2100e,Kompiuterių tinklai profesionalams I, Optional,5,MIF
bb547344-9fb7-5bc3-acd7-d65f674fd433,Kompiuterių tinklai profesionalams I. Maršrutizavimas, Optional,5,MIF
b7479c9d-79f3-5e8e-bb7b-049e1f8fb62b,Kompiuterių tinklai profesionalams II, Optional,5,MIF
05545516-8803-5896-abc8-26188e8392a0,Kompleksinė analizė, Optional,5,MIF
6397acd6-63c4-5670-8908-24141378f118,Kompleksinio kintamojo funkcijų teorija, Compulsory,5,MIF
08815fd2-717e-512c-aae8-410276aa2f13,Kompleksinio kintamojo funkcijų teorija, Optional,5,MIF
85b35e39-bf13-5105-827d-2091e088b7c4,Kompleksinio kintamojo funkcijų teorijos papildomi skyriai, Optional,5,MIF
4c2e737c-8969-5659-bf45-e39bee4e9592,Komunikacijos ir informaciniai įgūdžiai, Compulsory,5,MIF
143b7909-df26-5a2d-bac6-9dc0610ed6aa,Kriptografija ir informacijos sauga, Compulsory,5,MIF
f408424e-4a73-565d-ac53-f7c0efb0cd7f,Kriptografija ir informacijos sauga, Optional,5,MIF
9afeb228-a495-5535-b63b-6732b8d6e8a0,Kriptografijos metodai, Compulsory,5,MIF
3f19036a-652f-5654-ac1e-f9f7e45d8510,Kriptografijos metodai, Optional,5,MIF
c2854176-2b85-5301-8129-e2d4118544af,Kriptografiniai protokolai, Optional,5,MIF
acd82eb9-77b9-5993-aab0-411fd385f819,Kriptologija, Optional,5,MIF
f2f5ab8e-cb8c-5c75-b61f-842eb8a77220,Kursinio darbo projektas, Compulsory,5,MIF
c8623ec6-664d-5365-8b7d-fc260ceb37b0,Kursinis darbas, Compulsory,5,MIF
f6424809-e41e-526b-84f2-e36f723f9de7,Kursinis darbas (IV semestro projektinis darbas), Optional,5,MIF
8d06e50c-0643-51f6-9067-780227a0a6b5,Kursinis darbas (V semestro projektinis darbas), Optional,5,MIF
548ada89-20fc-5ab4-81e3-03d91e104a3b,Kursinis darbas (VI semestro projektinis darbas), Optional,5,MIF
11bba2b3-5f08-5d74-bb95-1d47d8492eca,Laikinės sekos, Compulsory,5,MIF
a02e63d0-4343-5181-b54b-a1974a8b411d,Laiko eilučių analizė, Compulsory,5,MIF
e72bdcdd-b34a-5650-a91e-ba9c3da011f2,Laiko eilučių analizė, Optional,5,MIF
769fe589-a04b-5746-8653-5fbf90337475,Laiko eilutės, Compulsory,5,MIF
ddc41f63-6a52-589b-a895-3fb9705518d8,Laiko eilutės, Optional,5,MIF
6cf95f1c-8b82-5e5a-86db-718267f858f0,Complimentary dalykas, Complimentary,5,MIF
08db7730-b1ac-5b8f-8d0d-b3c4d9f7ab17,Ląstelės biologija, Compulsory,5,MIF
2ca316c2-d374-50e9-b0d8-8ada76569770,Lygiagretieji skaičiavimai, Compulsory,5,MIF
1d40f2a3-abd9-56e4-9997-80d382bb72ce,Lygiagretieji skaičiavimai, Optional,5,MIF
f2ef8953-db3c-5e81-9b38-a12c3ef2c173,Lygiagretūs ir išskirstyti skaičiavimai, Compulsory,5,MIF
763c5df4-4b96-581c-a62b-188f6e91907c,Lygiagretūs ir išskirstyti skaičiavimai, Optional,5,MIF
8ff3e6c0-1daa-5031-a6e8-eaec691564b8,Lygiagretusis programavimas, Optional,5,MIF
54334789-01fa-554b-ac4b-c4f62e94a1a6,Loginio mąstymo ir kūrybingumo strategijos ne matematikams, BUS,5,MIF
3d5e077c-a7de-571a-83a4-70896775ccb8,Loginis programavimas, Optional,5,MIF
81cd63d5-90b7-5834-8e0d-81c4a9805153,LOGO programavimas, Optional,5,MIF
1666ebb8-2f4e-50f2-a01b-aa7695ee1856,Lošimų teorija, Optional,5,MIF
70f93a51-3751-55c2-a487-1db88e1262aa,Magistrinio darbo įvadas, Compulsory,5,MIF
3a62dbee-eaba-5d80-ae2c-36c53a77c352,Magistro baigiamasis darbas, Compulsory,5,MIF
72987135-c047-5649-b8da-d237fb9e685f,Magistro baigiamojo darbo rengimas I/II d., Compulsory,5,MIF
6cac5dac-6d68-50e7-a153-679c1539ec08,Magistro baigiamojo darbo rengimas II/II d., Compulsory,5,MIF
ce6bd485-1654-51b9-969c-88abbbf3e565,Magistro baigiamojo darbo seminaras, Compulsory,5,MIF
1a24a622-e1ad-5568-bd7c-e024afeb6a60,Magistro darbo tyrimo seminaras, Compulsory,5,MIF
f29b4436-49ce-5b2a-bc8a-98190cc5fdc2,Mainframe technologijos, Optional,5,MIF
48652a01-50b9-59d7-af57-0f00d09cdc05,Makroekonometrija, Compulsory,5,MIF
33d1a81a-6b10-5dbc-920f-1686069f901f,Makroekonomika, Compulsory,5,MIF
8d52c6a6-fa70-51e9-a4b5-7bb27622fc7b,Makroekonomikos teorija, Optional,5,MIF
1082b86b-856e-5c32-afd8-66ce02cd5187,Markovo grandinės, Compulsory,5,MIF
f9ddf706-07da-5775-86b6-e0b8b8d99e86,Masyvių duomenų ekonometrija, Optional,5,MIF
327ccbcb-0362-5fdd-b65b-b7721019fc8d,Matematika informacinėms sistemoms, Compulsory,5,MIF
87575bb2-d188-5e7e-bb28-3567205c65e8,Matematika informatikams, Compulsory,5,MIF
43f39bcb-2a2d-5d38-81a7-ae2703b7e9a2,Matematika informatikams I/III d., Compulsory,5,MIF
8abdab35-54c1-5bbe-9334-7cda5e36be6a,Matematika informatikams II/III d., Compulsory,5,MIF
ef42c973-864b-53f8-b008-9094e9eec8d7,Matematika informatikams III/III d., Compulsory,5,MIF
a90f8c12-d37e-5c45-89e1-b60ff970891d,Matematika programų sistemoms I/III d., Compulsory,5,MIF
b82d2ecd-ca4b-54cc-a748-1804c4e90c49,Matematika programų sistemoms II/III d., Compulsory,5,MIF
5b4f7cde-e975-52fb-95fe-096447ef05f3,Matematika programų sistemoms III/III d., Compulsory,5,MIF
96ef6982-78bc-51ed-948a-9142b430ec4c,Matematikos didaktika, Compulsory,5,MIF
1ecee185-26b1-5f58-ba0a-6641895261ed,Matematikos ir informatikos studentams, None,5,MIF
6a06d9e4-992d-5e15-9580-d2fe0be54b93,Matematikos istorija, Compulsory,5,MIF
6cf3fa6e-c934-5f64-b6d5-e7298ceede78,Matematikos istorija ir filosofija, Optional,5,MIF
f03eb97a-1985-5f14-93f9-0d89aefac62c,Matematikos metodikos ir mokslinio darbo seminaras, Compulsory,5,MIF
9a850536-6908-5800-bbac-a112d16fecc4,Matematikos pagrindai, Compulsory,5,MIF
9c9f6ceb-c30f-5961-bc89-ecb134d2392c,Matematinė analizė, Compulsory,5,MIF
6788decb-e3ea-5d0e-975a-0ec1ca8f1c1f,Matematinė analizė, Optional,5,MIF
b7df462d-603c-5e63-9ef6-bfbf9adf8ce6,Matematinė analizė I/II d., Compulsory,5,MIF
b40d3ac9-9461-5bc6-b6ec-6f9bb4cfdb6d,Matematinė analizė I/III d., Compulsory,5,MIF
2dcd60fb-186e-5645-b2f2-da08688c84cb,Matematinė analizė I/IV d., Compulsory,5,MIF
1c6198ba-592d-5a79-a13b-61f1d9edf006,Matematinė analizė II/II d., Compulsory,5,MIF
10c790cd-4384-5194-bfe7-15828f0f8555,Matematinė analizė II/III d., Compulsory,5,MIF
f1cd80a6-c859-5234-9f3f-13d242c43fb1,Matematinė analizė II/IV d., Compulsory,5,MIF
1980b15b-7dbd-5e30-abff-f1e1a0d6d93b,Matematinė analizė III/III d., Compulsory,5,MIF
ca295f6e-59d2-5394-acf4-fb4859901a9f,Matematinė analizė III/III d., Optional,5,MIF
dbe35cf2-e014-543b-8418-d6af25639cdd,Matematinė analizė III/IV d., Compulsory,5,MIF
f65b47b4-853f-5dde-8f12-1479037cc83d,Matematinė analizė IV/IV d., Compulsory,5,MIF
3f2297d1-7dd5-56ad-8170-d53b908e0e41,Matematinė analizė V/V d., Compulsory,5,MIF
a6a810c5-1aa4-5082-9a63-810e1c6d6d92,Matematinė ekonomika, Optional,5,MIF
5dd4e128-842b-5a4b-b08a-47ffca0414e2,Matematinė logika, Compulsory,5,MIF
9a271b07-8e9e-52ca-ae10-c429e3209690,Matematinė Navjė-Stokso lygčių teorija, Optional,5,MIF
db1c66c9-32ac-5bbf-9e91-96a01afb31a3,Matematinė statistika, Compulsory,5,MIF
355ea7eb-a1de-51ed-8382-474856bc7d70,Matematinė statistika, Optional,5,MIF
50481e7e-b77d-535a-8bca-fbf08eb92873,Matematinė statistika I/III d., Compulsory,5,MIF
ecf16a57-b165-52db-b4fd-337b64fae055,Matematinė statistika II/III d., Compulsory,5,MIF
f09ded7d-8f83-5cd1-9ce7-815f584c09c7,Matematinė statistika II/IV d., Compulsory,5,MIF
c07d76ca-d78b-52c3-bbac-6937ecec1fe2,Matematinė statistika III/III d., Compulsory,5,MIF
1cbe4520-b21c-5423-985e-9b16d3dd898b,Matematinė statistika III/IV d., Compulsory,5,MIF
e53c56c4-51f1-5286-b2bd-2b475c33ce96,Matematinė statistika IV/IV d., Compulsory,5,MIF
008873af-0cbc-5a63-9c7b-3211549c7c53,Matematinės fizikos lygtys, Compulsory,5,MIF
749ce4f9-a9f0-5bd1-acf2-cdfbc0ba1c97,Matematiniai modeliai ir jų sprendimas skaitiniais metodais, Optional,5,MIF
0aa09737-e019-5753-879c-0d846fa7b46c,Matematinio modeliavimo pagrindai, Compulsory,5,MIF
8912aae8-14ff-522b-94e7-6e6bc5d268db,Matematinio modeliavimo pagrindai, Optional,5,MIF
9cc65839-06f9-5092-b116-e55496cdcadc,Matematinis modeliavimas, Compulsory,5,MIF
635b0020-24d2-5916-a96b-75b95204ac09,Matematinis modeliavimas, Optional,5,MIF
f46fcd26-8c58-55a4-a2c3-f2df6b8f82a0,Matematinis modeliavimas ekologijoje, Compulsory,5,MIF
f55e96e8-8275-5868-9dc3-1a2b1a780e1f,Mato ir integralo teorija, Compulsory,5,MIF
5dd339cc-c99c-564b-bed8-02d6b756c813,Mato teorija, Optional,5,MIF
63b7156c-6a89-5682-a574-1ec304bf556b,Mato teorija I/II d., Optional,5,MIF
c7432c4c-5bd4-51db-83c1-09355ae3b0de,Mato teorija II/II d., Optional,5,MIF
e19a6cb8-95a0-57c5-8f63-afaaa328f987,Mechanika, Compulsory,5,MIF
267640a4-526e-5467-9abb-446c47b8f8d7,Mikroekonomika, Compulsory,5,MIF
adf4060a-222a-527b-abe0-7501ab81389d,Mikroekonominė analizė, Compulsory,5,MIF
3a5c00ab-14b1-5c87-bb5d-125cd4f7bf3e,Mikroekonominė analizė, Optional,5,MIF
add34c9d-71b9-5095-8c93-b02685ede58b,Modernių finansų matematika, Optional,5,MIF
64df687f-2ebc-5eea-a8d3-d302817b847d,Mokslinio darbo pagrindai, Compulsory,5,MIF
77d0debc-a453-5b73-97e1-538b603ba700,Mokslinio tyrimo pagrindai. Matematinės fizikos modeliai, Optional,5,MIF
0f08ec64-3968-5399-8f97-8fa87d297a42,Mokslinio tyrimo pagrindai. Skaičių teorijos ir tikimybių teorijos problemos, Optional,5,MIF
91d93c70-144a-5e3e-bf8f-75e2dcbe996d,Mokslinis seminaras I/II d., Optional,5,MIF
c08aa8f3-0c1b-55b4-a348-8f123f7e8781,Mokslo tiriamasis darbas, Compulsory,5,MIF
51bc64df-bac9-55f8-98ad-c308a565dafa,Mokslo tiriamasis darbas (Mokslo tiriamojo darbo projektas), Compulsory,5,MIF
67d9bd88-789d-58be-af15-1178c430d307,Mokslo tiriamasis darbas I/III d., Compulsory,5,MIF
1d56f5b2-3477-55d9-b035-fd759a4427f5,Mokslo tiriamasis darbas II/II d., Compulsory,5,MIF
ca88bde5-18fc-51eb-9c43-d77cddfac665,Mokslo tiriamasis darbas II/III d., Compulsory,5,MIF
8b03dbb0-3e3e-5c67-9fa7-4f1616b88ab2,Mokslo tiriamasis darbas III/III d., Compulsory,5,MIF
a2b77747-6b17-56e5-b0b5-4eb3f7b068ff,Mokslo tiriamojo darbo projektas, Compulsory,5,MIF
526c44dd-189f-57d7-81d0-0f12197e3998,Molekulinė biologija, Compulsory,5,MIF
8b55eeca-fdf4-50c6-bba7-f04dde8a4a91,Monte Karlo metodas, Optional,5,MIF
d4a51522-e3e8-504d-b607-bbbacad3b4ac,Muzika ir matematika, BUS,5,MIF
355206a8-8c34-5444-b49e-b09b580fa351,Naudotojo sąsajos kūrimas, Compulsory,5,MIF
859f8d95-f67d-5b5b-9f21-183f4f85b2e9,Ne gyvybės draudimas, Compulsory,5,MIF
2d29519d-be7c-56ee-b536-bfd1098c915d,Ne gyvybės draudimas, Optional,5,MIF
15a44c41-f88c-560b-b197-40a5657c383b,Ne gyvybės draudimo modeliai, Compulsory,5,MIF
8aaaf8eb-2896-5c9a-8e91-21f283d35c93,Nereliacinės duomenų bazės, Optional,5,MIF
15f7a039-93d2-57a5-917f-c0778fda8864,Nestandartinių matematikos uždavinių sprendimo metodika, Optional,5,MIF
4a201a4e-2bd1-5924-903f-849a100f178e,Netiesinio modeliavimo metodai, Compulsory,5,MIF
757624a8-c781-59ab-b645-9cd3fdcd3591,Netiesinių sistemų dinamika, Optional,5,MIF
fb3f495b-6019-58b4-af9d-dc71f7730a1b,Neuroinformatika, Compulsory,5,MIF
e401a421-02ef-5e5e-8ff7-075e0c2a1321,Objektinės duomenų bazės, Optional,5,MIF
814ed328-c979-5fe8-966f-80a47716eb5a,Objektinės technologijos, Optional,5,MIF
a8022838-cc5e-55d1-bf48-c9819861ba6a,Objektinis programavimas, Compulsory,5,MIF
4a4cdd79-f2a4-5ae1-a23f-304d902c2937,Objektinis programavimas, Optional,5,MIF
ddaf315a-3d13-5895-a7ae-b2c846a1aa0a,Objektinis programavimas C++, Compulsory,5,MIF
21944d10-101a-5d2c-a8fc-a25d8bc3d877,Objektinis programavimas C++, Optional,5,MIF
2364b273-614d-5156-b0e8-6956995dfed3,Objektinis programavimas JAVA, Compulsory,5,MIF
bc060ebb-b6f4-53b2-9f95-5932db4eee8f,Objektinis programavimas JAVA, Optional,5,MIF
9884742f-9944-555d-9ce5-7a74201d1ceb,Objektinis programavimas su Python, Optional,5,MIF
46c64ebb-d521-5684-9046-f7b4d9881463,Operacijų tyrimas, Compulsory,5,MIF
a08f0c71-46ea-5689-8d21-e490d12e2f5e,Operacijų tyrimas, Optional,5,MIF
8db332e0-0760-5a54-acd2-a27e26aab0f9,Operacinės sistemos, Compulsory,5,MIF
61026b3d-6491-5bef-88ec-eb907126a85e,Operacinės sistemos, Optional,5,MIF
50d88438-62d2-55ad-9cbd-a8eefa827c28,Operatorių teorijos pagrindai, Optional,5,MIF
d9990ebc-b93f-5c9f-991a-e92a166d1c67,Optimizavimo algoritmai lygiagrečių skaičiavimų aplinkoje, Optional,5,MIF
3fe16776-a470-54b8-ab5e-826243505304,Optimizavimo metodai, Compulsory,5,MIF
7b3545cb-1e76-5ca7-8533-3677738834f7,Optimizavimo metodai, Optional,5,MIF
3c4acbc0-9be2-5329-98c5-7113b35298c3,Oracle PL/SQL programavimas, Optional,5,MIF
3da9059c-b4ff-5f60-b1f0-d2b16e53c5b9,Paauglių ir jaunuolių psichologija, Compulsory,5,MIF
be6a36c5-979b-581f-9fe8-ec1a31de6051,Panelinių duomenų ekonometrija, Optional,5,MIF
b650b175-72af-5584-9f89-f9c7f67d6c04,Papildomas matematikos kursas, Complimentary,5,MIF
b2052633-a075-52e1-a093-3f53262d455d,Papildomi funkcinės analizės skyriai, Compulsory,5,MIF
52d0b733-9447-5299-94c8-f2eb7fbd1bad,Papildomi kombinatorikos skyriai, Optional,5,MIF
69e509cf-65a6-5869-a9c1-a28d30d8f077,Papildomi matematinės analizės skyriai, Optional,5,MIF
0fe00a6f-b78b-5ae1-a812-fcd01d28ae4d,Parametrinė ir neparametrinė ekonometrija, Compulsory,5,MIF
7c3b9dbe-c02f-5aec-9820-f69def488e58,Parametrinė ir neparametrinė ekonometrija, Optional,5,MIF
5b08cbfc-1273-5073-9266-7ad958c4fb6d,Parametrinė ir neparametrinė statistika, Compulsory,5,MIF
3410a42d-f95d-517c-abbe-e8e13483db5c,Parametrinė ir neparametrinė statistika, Optional,5,MIF
949c7f9d-a15a-5eea-9d56-b5b683dd6a4c,Paskirstytos sistemos, Optional,5,MIF
cdd52afb-ea0b-59d2-b22f-aba35f1cd0a6,Paslaugų ekonomika, Optional,5,MIF
c969feb5-eac6-5975-8856-bf2933f8e605,Paslaugų vadyba, Compulsory,5,MIF
6a04567f-7849-52a3-a33e-44769dbab424,Patikimumo teorija, Compulsory,5,MIF
6efcf417-8182-5c3e-9a97-e1de3545b451,Patikimumo teorija, Optional,5,MIF
7952367e-c65c-51aa-8ab5-d8c6de4e9d78,Pedagoginė ir raidos psichologija, Compulsory,5,MIF
1b73a7c4-cc0a-54c5-bf3b-f41e0c52e500,Pedagoginė praktika, Compulsory,5,MIF
2b3072fa-4986-5800-83ae-b89102fa0819,Pedagoginė praktika I/III d., Compulsory,5,MIF
e6282655-4781-5bb3-af93-5779ae3f464a,Pedagoginė praktika II/III d., Compulsory,5,MIF
a3da4972-2189-5958-a7b9-5db101dc6f35,Pedagoginė praktika III/III d., Compulsory,5,MIF
264aa515-a33d-5497-bdd5-214988c7ae0a,Pedagoginės veiklos tyrimo metodologija, Optional,5,MIF
5da810b9-bc95-570e-8f79-2cec0ade70ec,Pensijų fondai, Optional,5,MIF
629c0365-a1fc-5983-9358-7e0e3b26990f,Praktinė ekonometrija I/II d., Compulsory,5,MIF
da24e6f9-b744-5695-be10-80ddb5c85e06,Praktinė ekonometrija II/II d., Compulsory,5,MIF
2205e720-7f8c-5907-b4b8-cdd730be7857,Praktinė ekonometrija su R ir Python, Compulsory,5,MIF
5a93da01-b76f-5845-b5b1-1949f7e764d3,Praktinė informatika, Compulsory,5,MIF
22bd2996-9b81-5008-a875-2c2b5c583cc9,Praktinė informatika I/II d., Compulsory,5,MIF
4c89ed38-e148-5b5c-9c96-57d8e6c5a45d,Praktinė informatika II/II d., Compulsory,5,MIF
7ceb87e4-4ae9-5a64-84ea-12f64a3f8e59,Praktiniai DBVS aspektai, Optional,5,MIF
c51bbbe9-4e30-5c5d-b825-d81d34661bfe,Praktiniai investavimo pagrindai, Compulsory,5,MIF
942e9cc7-ac27-5f47-aa89-336f86a34cfc,Problemų sprendimu grįstas projektas, Compulsory,5,MIF
f8833d5e-0465-5ac7-9c0d-8d989c344fcb,Problemų sprendimu grįstas projektas, Optional,5,MIF
cb3a12e0-09e2-542b-b9d7-46e74db024c8,Procedūrinis programavimas, Compulsory,5,MIF
1fd85cfa-eb42-5c2e-b3d5-d3b884124c71,Procesų teorija I/II d., Compulsory,5,MIF
d9d6a57d-c784-583e-914d-0d435f4a99b5,Procesų teorija II/II d., Compulsory,5,MIF
e6735580-f186-574d-9916-861afe3ecc8f,Profesinė praktika, Compulsory,5,MIF
b561f363-984d-5f68-aa1f-42663f08aa2a,Profesionalumas ir etika, Compulsory,5,MIF
267facf3-9ddf-59fb-8f74-e106b4c58060,Prognostinė analizė, Optional,5,MIF
21d8e2bd-a628-508c-bb54-36d8b9b79d8a,"Programavimas ""Windows.NET""", Optional,5,MIF
e0c1d9e2-28b3-5a86-b6f0-4e68a42cde4d,Programavimas C, Compulsory,5,MIF
e8e6b74d-7aa0-5568-a899-d01d7bbbd1f1,Programavimas debesijos aplinkoje, Optional,5,MIF
9ff03551-1e04-550f-ba6f-031886e0be3b,Programavimas debesų kompiuterijoje, Compulsory,5,MIF
93bd5dc6-6776-549e-83ca-1264dd2d14d1,Programavimas debesų kompiuterijoje, Optional,5,MIF
97228641-ee09-597b-bd60-742cd7595f1a,Programavimas MATLAB, Optional,5,MIF
24d832db-41dc-5458-8489-b1e5af87d845,Programavimas OS UNIX, Optional,5,MIF
2e45a237-a66b-5f74-97fe-9fc6b44abd09,Programavimas PYTHON kalba, Optional,5,MIF
a3c640c1-b1dd-5d25-8392-804c9c7017d2,Programavimas Windows API, Optional,5,MIF
5aa3a675-b9a2-5a75-b623-c96bc0e2e09b,Programavimo ir IT pagrindai, Compulsory,5,MIF
2141f4bf-a0a4-5510-8b64-794df096a0af,Programavimo ir IT pagrindai, Optional,5,MIF
dfb8d4b5-7e1a-5fdf-b37e-a373e8d3dc68,Programavimo kalbos, Compulsory,5,MIF
3e4a1b86-62f0-5984-a6f1-21d40ad07109,Programavimo kalbos, Optional,5,MIF
c2635c5f-35ed-552e-9ca5-dde591e7a4b8,Programavimo metodikos pagrindai, Compulsory,5,MIF
6983e2c5-5d4a-58bf-a2d5-aa7e60da6ea2,Programavimo pagrindai, Compulsory,5,MIF
6fb1f8c1-ed55-59f1-877b-decd039931f7,Programinės įrangos lokalizavimas, Optional,5,MIF
1fc0cde7-a249-5e67-9790-a8ac7c559a8f,Programų kūrimo procesas, Compulsory,5,MIF
ff35c0a3-c750-5749-9030-d1b9ccd41518,Programų kūrimo proceso vertinimas ir gerinimas, Compulsory,5,MIF
c6aa4abb-3ffe-5c2d-8169-d5c2b6066785,Programų sistemų architektūra, Compulsory,5,MIF
41c1cb08-338a-5eb2-9516-0be75bcfb8d7,Programų sistemų architektūra, Optional,5,MIF
fcbdc906-30b8-5523-b2aa-7fcd28bd333d,Programų sistemų architektūra ir projektavimas, Compulsory,5,MIF
e622cd99-c88b-5f55-954e-23e9f44a4bcd,Programų sistemų architektūra ir projektavimas, Optional,5,MIF
283f34cd-deac-5889-85e8-05aad0fd6b8a,Programų sistemų inžinerija, Compulsory,5,MIF
1da14ac8-5ef3-5668-ac91-54463973ddb8,Programų sistemų inžinerija, Optional,5,MIF
da5f61cc-62a7-566d-9f8d-7e00733019e7,Programų sistemų inžinerija I/II d., Compulsory,5,MIF
099d4455-0ef5-5d9f-939a-2523d01eec84,Programų sistemų inžinerija II/II d., Compulsory,5,MIF
e89f6bda-02a0-5a10-b4fd-ada6f53027cd,Programų sistemų įsigijimas ir priežiūra, Optional,5,MIF
ff173495-7fdd-5ace-bd65-325b1ac1fc5f,Programų sistemų kokybė, Optional,5,MIF
7bfd83da-0877-58f4-9b1c-4a7c251e3c16,Programų sistemų kūrimas, Compulsory,5,MIF
4fcd7a2d-edbf-5962-8f10-f802daa9881f,Programų sistemų kūrimo metodai ir įrankiai, Compulsory,5,MIF
7593249e-a7f3-5ba6-a397-569536491aab,Programų sistemų kūrimo metodai ir įrankiai, Optional,5,MIF
5db79238-1f2c-5104-b2f5-2aa77f1adede,Programų sistemų modeliavimas ir verifikavimas, Compulsory,5,MIF
2e1e08e3-bd9c-5875-aed5-acf53a60049d,Programų sistemų modeliavimas ir verifikavimas, Optional,5,MIF
f8240478-1721-5db7-a5b9-596ff2aa5fdf,Programų sistemų projektavimas, Compulsory,5,MIF
7a991d73-73d6-5fa7-b373-391bb6539e33,Programų sistemų projektų ir kokybės valdymas, Compulsory,5,MIF
c3508298-f92e-566e-b345-4af560377a2e,Programų sistemų statistinė analizė, Optional,5,MIF
e9b90c83-a9e8-5525-b8e7-326ed7c144b0,Programų sistemų testavimas, Compulsory,5,MIF
2fc97a74-bd65-5ddd-980a-3d01f6026423,Programų sistemų testavimas ir konfigūracijos valdymas, Optional,5,MIF
425cc3c1-d849-565b-94d3-681d0760f095,Projektinis darbas, Optional,5,MIF
2691fb1f-a8d6-5614-8fd7-181795603858,Projektų vadyba, Compulsory,5,MIF
37a3dbda-5719-5ff8-a7eb-9ee9018e1354,Projektų valdymas, Compulsory,5,MIF
52caadef-76de-5526-b02b-96bc308e2c6c,Projektų valdymas, Optional,5,MIF
dc4df383-9dc4-5de3-81be-6b10c1756194,Psichologijos įvadas, Compulsory,5,MIF
2443a71f-bd04-5d33-bbf2-b745eee76bae,Randomizuoti algoritmai, Optional,5,MIF
09621bd5-bc20-522c-b553-ec6b79632e69,Realaus laiko sistemų projektavimo pagrindai, Optional,5,MIF
3304b6e4-c1d2-5672-ae0f-ad9dc91d32ad,Regioninė ekonomika ir politika, Optional,5,MIF
851b53c1-437f-5669-9abb-f1a2e467474e,Regresiniai modeliai, Compulsory,5,MIF
6e679059-e427-5cf3-99fb-7e711d79339c,Reikalavimų inžinerija, Compulsory,5,MIF
c650e70c-d723-5703-a6c8-8c3e5b28cd0a,Reikalavimų inžinerija, Optional,5,MIF
36aeb041-7c72-518f-9eca-102a380f5efe,Reikalavimų inžinerijos pagrindai, Compulsory,5,MIF
068f334e-5208-5b2f-87e0-e6b03f9508f4,Rinkodara, Optional,5,MIF
b760c876-3a14-55d0-b2f8-c5ef30ec4fc7,Rinktiniai algebros skyriai, Compulsory,5,MIF
8dc2b785-31de-54fc-802d-01eea5edfb41,Rinktiniai analizės skyriai, Compulsory,5,MIF
80d59c81-65d3-590e-b31c-7fec0257aa87,Rinktiniai analizės skyriai, Optional,5,MIF
a37d9948-e50a-5479-a8b4-f93fe15ece20,Rinktiniai analizės skyriai I/II d., Compulsory,5,MIF
969b485f-303d-58a0-8a1a-d3cd9b98e9e0,Rinktiniai analizės skyriai II/II d., Compulsory,5,MIF
0530feea-5fa1-5d41-b9c3-d44159b21854,Rinktiniai diskrečių struktūrų skyriai, Compulsory,5,MIF
8e90492b-2393-5fa6-88a6-123fbac3e99b,Rinktiniai duomenų bazių valdymo sistemų skyriai, Optional,5,MIF
44841867-0598-51cd-b82a-24e20ea32c93,Rinktiniai informacijos saugos skyriai, Compulsory,5,MIF
cdd669d0-5d5e-5427-8700-be4f17609afc,Rinktiniai kodavimo teorijos skyriai, Optional,5,MIF
0b6c65f0-23f8-5ee7-b688-462dc86198cf,Rinktiniai skaičių teorijos skyriai, Compulsory,5,MIF
769f0827-64fb-5858-9f6f-f3d424347da7,Rizikos teorija, Compulsory,5,MIF
86d9185d-fc7e-53b5-9c71-8ca3ea4309a6,Rizikos teorija, Optional,5,MIF
f1ac8b4a-2a9a-559a-9ece-b4a282ceb92c,Rizikos valdymas, Compulsory,5,MIF
71f1737c-6a96-5c2b-b76f-8757d42cc07c,Rizikos valdymas, Optional,5,MIF
5b55a219-d60b-5cc4-9667-6dde8093957f,Saugios interneto technologijos, Compulsory,5,MIF
778a0a47-cb46-59b8-8863-473338556895,Saugios operacinės sistemos, Optional,5,MIF
c910dbfc-2eb1-5112-8201-27531622422e,Saugus dinaminis internetas, Optional,5,MIF
f0ca8d55-8969-5400-81dd-ef7e64a21df3,Saugūs tinklai, Optional,5,MIF
24fb2094-98c3-51d6-85cc-349bc1856ebc,Silpnasis mato konvergavimas, Optional,5,MIF
de6752f3-6441-5013-ad9e-c65e3e3c55dd,Sistemų saugumo auditas, Optional,5,MIF
52977488-e8f0-5fb2-bd61-c3766fd3a092,Skaičių teorija, Compulsory,5,MIF
